"division","gender","age_group","education","number","cell_proportion_of_division_total"
"Blair","Female","ages30to44","highSchoolorCertIorIIorLess",5743,0.0559196112988189
"Blair","Female","ages30to44","postgraduateDegree",518,0.00504376783088772
"Blair","Female","ages45to59","bachelorDegree",1542,0.0150144594502488
"Blair","Female","ages45to59","gradDipDipCertIIIandIV",4559,0.0443909991139327
"Blair","Female","ages45to59","highSchoolorCertIorIIorLess",6988,0.0680421806993116
"Blair","Female","ages45to59","postgraduateDegree",415,0.0040408564668309
"Blair","Female","ages60plus","bachelorDegree",874,0.00851014108918122
"Blair","Female","ages60plus","gradDipDipCertIIIandIV",2128,0.0207203435214847
"Blair","Female","ages60plus","highSchoolorCertIorIIorLess",9236,0.0899309646449402
"Blair","Female","ages60plus","postgraduateDegree",166,0.00161634258673236
"Blair","Male","ages18to29","bachelorDegree",712,0.00693274651658699
"Blair","Male","ages18to29","gradDipDipCertIIIandIV",4114,0.0400580325410658
"Blair","Male","ages18to29","highSchoolorCertIorIIorLess",6580,0.0640694832572224
"Blair","Male","ages18to29","postgraduateDegree",69,0.000671853243882728
"Blair","Male","ages30to44","bachelorDegree",1435,0.0139726000720538
"Blair","Male","ages30to44","gradDipDipCertIIIandIV",6547,0.0637481621405829
"Blair","Male","ages30to44","highSchoolorCertIorIIorLess",5476,0.0533198313550988
"Blair","Male","ages30to44","postgraduateDegree",365,0.00355400629010428
"Blair","Male","ages45to59","bachelorDegree",969,0.00943515642496178
"Blair","Male","ages45to59","gradDipDipCertIIIandIV",6104,0.0594346695747851
"Blair","Male","ages45to59","highSchoolorCertIorIIorLess",5613,0.0546538008393297
"Blair","Male","ages45to59","postgraduateDegree",348,0.00338847723001723
"Blair","Male","ages60plus","bachelorDegree",742,0.00722485662262295
"Blair","Male","ages60plus","gradDipDipCertIIIandIV",4952,0.0482176415030039
"Blair","Male","ages60plus","highSchoolorCertIorIIorLess",5915,0.0575943759067585
"Blair","Male","ages60plus","postgraduateDegree",232,0.00225898482001149
"Blaxland","Female","ages18to29","bachelorDegree",3207,0.0294007095774622
"Blaxland","Female","ages18to29","gradDipDipCertIIIandIV",2993,0.027438828738804
"Blaxland","Female","ages18to29","highSchoolorCertIorIIorLess",7615,0.0698117877868334
"Blaxland","Female","ages18to29","postgraduateDegree",748,0.00685741526783341
"Blaxland","Female","ages30to44","bachelorDegree",3405,0.0312159077365946
"Blaxland","Female","ages30to44","gradDipDipCertIIIandIV",4183,0.038348353028539
"Blaxland","Female","ages30to44","highSchoolorCertIorIIorLess",6397,0.0586455688079282
"Blaxland","Female","ages30to44","postgraduateDegree",1272,0.0116612730223049
"Blaxland","Female","ages45to59","bachelorDegree",1456,0.0133481238368522
"Blaxland","Female","ages45to59","gradDipDipCertIIIandIV",2823,0.0258803252688418
"Blaxland","Female","ages45to59","highSchoolorCertIorIIorLess",7609,0.0697567817820112
"Blaxland","Female","ages45to59","postgraduateDegree",353,0.00323618661703903
"Blaxland","Female","ages60plus","bachelorDegree",734,0.00672906792324829
"Blaxland","Female","ages60plus","gradDipDipCertIIIandIV",1233,0.0113037339909607
"Blaxland","Female","ages60plus","highSchoolorCertIorIIorLess",8962,0.0821606358694157
"Blaxland","Female","ages60plus","postgraduateDegree",120,0.00110012009644386
"Blaxland","Male","ages18to29","bachelorDegree",2756,0.0252660915483274
"Blaxland","Male","ages18to29","gradDipDipCertIIIandIV",3146,0.0288414818617699
"Blaxland","Male","ages18to29","highSchoolorCertIorIIorLess",9584,0.0878629250359831
"Blaxland","Male","ages18to29","postgraduateDegree",652,0.00597731919067832
"Blaxland","Male","ages30to44","bachelorDegree",3212,0.029446547914814
"Blaxland","Male","ages30to44","gradDipDipCertIIIandIV",4721,0.0432805581275956
"Blaxland","Male","ages30to44","highSchoolorCertIorIIorLess",6876,0.0630368815262333
"Blaxland","Male","ages30to44","postgraduateDegree",1457,0.0133572915043226
"Blaxland","Male","ages45to59","bachelorDegree",1593,0.0146040942802923
"Blaxland","Male","ages45to59","gradDipDipCertIIIandIV",3802,0.0348554717223297
"Blaxland","Male","ages45to59","highSchoolorCertIorIIorLess",6721,0.0616158930683266
"Blaxland","Male","ages45to59","postgraduateDegree",569,0.00521640279063798
"Blaxland","Male","ages60plus","bachelorDegree",954,0.0087459547667287
"Blaxland","Male","ages60plus","gradDipDipCertIIIandIV",3100,0.0284197691581331
"Blaxland","Male","ages60plus","highSchoolorCertIorIIorLess",6547,0.060020718928483
"Blaxland","Male","ages60plus","postgraduateDegree",279,0.00255777922423198
"Bonner","Female","ages18to29","bachelorDegree",2606,0.025385507076965
"Bonner","Female","ages18to29","gradDipDipCertIIIandIV",2682,0.0261258365235688
"Bonner","Female","ages18to29","highSchoolorCertIorIIorLess",5012,0.0488227787681308
"Bonner","Female","ages18to29","postgraduateDegree",426,0.00414974137175254
"Bonner","Female","ages30to44","bachelorDegree",5383,0.0524367554087885
"Bonner","Female","ages30to44","gradDipDipCertIIIandIV",4703,0.0458127550970708
"Bonner","Female","ages30to44","highSchoolorCertIorIIorLess",3652,0.0355747781446954
"Bonner","Female","ages30to44","postgraduateDegree",1581,0.0154008007247436
"Bonner","Female","ages45to59","bachelorDegree",3116,0.0303535073107533
"Bonner","Female","ages45to59","gradDipDipCertIIIandIV",4349,0.042364378464206
"Bonner","Female","ages45to59","highSchoolorCertIorIIorLess",5470,0.0532842378016112
"Bonner","Female","ages45to59","postgraduateDegree",950,0.00925411808254673
"Bonner","Female","ages60plus","bachelorDegree",1496,0.0145728006857789
"Bonner","Female","ages60plus","gradDipDipCertIIIandIV",2330,0.022696942244562
"Bonner","Female","ages60plus","highSchoolorCertIorIIorLess",9154,0.0891707336080345
"Bonner","Female","ages60plus","postgraduateDegree",347,0.00338018839436181
"Bonner","Male","ages18to29","bachelorDegree",1805,0.0175828243568388
"Bonner","Male","ages18to29","gradDipDipCertIIIandIV",3004,0.0292624954947057
"Bonner","Male","ages18to29","highSchoolorCertIorIIorLess",5551,0.0540732731328599
"Bonner","Male","ages18to29","postgraduateDegree",267,0.00260089424004208
"Bonner","Male","ages30to44","bachelorDegree",3811,0.0371236252764059
"Bonner","Male","ages30to44","gradDipDipCertIIIandIV",5493,0.0535082848709781
"Bonner","Male","ages30to44","highSchoolorCertIorIIorLess",3427,0.0333830133356712
"Bonner","Male","ages30to44","postgraduateDegree",1430,0.0139298830084651
"Bonner","Male","ages45to59","bachelorDegree",2626,0.025580330615545
"Bonner","Male","ages45to59","gradDipDipCertIIIandIV",5493,0.0535082848709781
"Bonner","Male","ages45to59","highSchoolorCertIorIIorLess",3875,0.0377470605998617
"Bonner","Male","ages45to59","postgraduateDegree",1131,0.0110172711066951
"Bonner","Male","ages60plus","bachelorDegree",1440,0.014027294777755
"Bonner","Male","ages60plus","gradDipDipCertIIIandIV",4576,0.0445756256270883
"Bonner","Male","ages60plus","highSchoolorCertIorIIorLess",4883,0.0475661669442902
"Bonner","Male","ages60plus","postgraduateDegree",588,0.00572781203424998
"Boothby","Female","ages18to29","bachelorDegree",3399,0.0285798368788363
"Boothby","Female","ages18to29","gradDipDipCertIIIandIV",2465,0.0207264777600269
"Boothby","Female","ages18to29","highSchoolorCertIorIIorLess",6045,0.0508282182796603
"Boothby","Female","ages18to29","postgraduateDegree",518,0.00435550323719835
"Boothby","Female","ages30to44","bachelorDegree",5777,0.0485747918943917
"Boothby","Female","ages30to44","gradDipDipCertIIIandIV",4342,0.0365088707643151
"Boothby","Female","ages30to44","highSchoolorCertIorIIorLess",2939,0.0247120154712856
"Boothby","Female","ages30to44","postgraduateDegree",1838,0.0154544690153872
"Boothby","Female","ages45to59","bachelorDegree",3584,0.0301353737492643
"Boothby","Female","ages45to59","gradDipDipCertIIIandIV",4962,0.0417220213571008
"Boothby","Female","ages45to59","highSchoolorCertIorIIorLess",5353,0.0450096695535189
"Boothby","Female","ages45to59","postgraduateDegree",1169,0.00982931135962331
"Boothby","Female","ages60plus","bachelorDegree",2755,0.0231648869082654
"Boothby","Female","ages60plus","gradDipDipCertIIIandIV",4166,0.0350290086605566
"Boothby","Female","ages60plus","highSchoolorCertIorIIorLess",12506,0.105154292440932
"Boothby","Female","ages60plus","postgraduateDegree",718,0.00603716471874212
"Boothby","Male","ages18to29","bachelorDegree",2154,0.0181114941562264
"Boothby","Male","ages18to29","gradDipDipCertIIIandIV",2892,0.0243168250231228
"Boothby","Male","ages18to29","highSchoolorCertIorIIorLess",6396,0.0537795341797696
"Boothby","Male","ages18to29","postgraduateDegree",338,0.00284200790380896
"Boothby","Male","ages30to44","bachelorDegree",4204,0.0353485243420499
"Boothby","Male","ages30to44","gradDipDipCertIIIandIV",5105,0.0429244093164046
"Boothby","Male","ages30to44","highSchoolorCertIorIIorLess",3279,0.02757083998991
"Boothby","Male","ages30to44","postgraduateDegree",1648,0.0138568906079206
"Boothby","Male","ages45to59","bachelorDegree",2807,0.0236021188934667
"Boothby","Male","ages45to59","gradDipDipCertIIIandIV",5679,0.0477507777684352
"Boothby","Male","ages45to59","highSchoolorCertIorIIorLess",4202,0.0353317077272345
"Boothby","Male","ages45to59","postgraduateDegree",1310,0.0110148827041117
"Boothby","Male","ages60plus","bachelorDegree",2610,0.0219456823341461
"Boothby","Male","ages60plus","gradDipDipCertIIIandIV",6401,0.0538215757168082
"Boothby","Male","ages60plus","highSchoolorCertIorIIorLess",6306,0.0530227865130749
"Boothby","Male","ages60plus","postgraduateDegree",1063,0.00893803077440511
"Bowman","Female","ages18to29","bachelorDegree",1337,0.0132741605607514
"Bowman","Female","ages18to29","gradDipDipCertIIIandIV",3005,0.0298345942296618
"Bowman","Female","ages18to29","highSchoolorCertIorIIorLess",4357,0.0432576795536228
"Bowman","Female","ages18to29","postgraduateDegree",110,0.00109211493020393
"Bowman","Female","ages30to44","bachelorDegree",2955,0.0293381783522964
"Bowman","Female","ages30to44","gradDipDipCertIIIandIV",5083,0.0504656380929688
"Bowman","Female","ages30to44","highSchoolorCertIorIIorLess",4114,0.0408450983896269
"Bowman","Female","ages30to44","postgraduateDegree",555,0.00551021623875618
"Bowman","Female","ages45to59","bachelorDegree",2173,0.0215742340303012
"Bowman","Female","ages45to59","gradDipDipCertIIIandIV",5338,0.0529973590675324
"Bowman","Female","ages45to59","highSchoolorCertIorIIorLess",6703,0.0665495125196084
"Bowman","Female","ages45to59","postgraduateDegree",597,0.00592720557574313
"Bowman","Female","ages60plus","bachelorDegree",1476,0.0146541966998272
"Bowman","Female","ages60plus","gradDipDipCertIIIandIV",3035,0.0301324437560811
"Bowman","Female","ages60plus","highSchoolorCertIorIIorLess",10557,0.104813248346935
"Bowman","Female","ages60plus","postgraduateDegree",290,0.00287921208871945
"Bowman","Male","ages18to29","bachelorDegree",771,0.0076547328289748
"Bowman","Male","ages18to29","gradDipDipCertIIIandIV",3327,0.0330315124798952
"Bowman","Male","ages18to29","highSchoolorCertIorIIorLess",4992,0.0495621611961637
"Bowman","Male","ages18to29","postgraduateDegree",51,0.00050634419491273
"Bowman","Male","ages30to44","bachelorDegree",1638,0.0162625841424912
"Bowman","Male","ages30to44","gradDipDipCertIIIandIV",6078,0.0603443140525407
"Bowman","Male","ages30to44","highSchoolorCertIorIIorLess",3771,0.0374396854709001
"Bowman","Male","ages30to44","postgraduateDegree",396,0.00393161374873414
"Bowman","Male","ages45to59","bachelorDegree",1639,0.0162725124600385
"Bowman","Male","ages45to59","gradDipDipCertIIIandIV",6995,0.0694485812434225
"Bowman","Male","ages45to59","highSchoolorCertIorIIorLess",4494,0.0446178590576041
"Bowman","Male","ages45to59","postgraduateDegree",585,0.00580806576517543
"Bowman","Male","ages60plus","bachelorDegree",1391,0.013810289708306
"Bowman","Male","ages60plus","gradDipDipCertIIIandIV",6631,0.0658346736562022
"Bowman","Male","ages60plus","highSchoolorCertIorIIorLess",5765,0.0572367506602331
"Bowman","Male","ages60plus","postgraduateDegree",513,0.00509322690176923
"Braddon","Female","ages18to29","bachelorDegree",549,0.00799103373992024
"Braddon","Female","ages18to29","gradDipDipCertIIIandIV",1863,0.0271171144944834
"Braddon","Female","ages18to29","highSchoolorCertIorIIorLess",3351,0.0487758726092399
"Braddon","Female","ages18to29","postgraduateDegree",69,0.00100433757386976
"Braddon","Female","ages30to44","bachelorDegree",1275,0.0185584116910716
"Braddon","Female","ages30to44","gradDipDipCertIIIandIV",2816,0.0409886175074961
"Braddon","Female","ages30to44","highSchoolorCertIorIIorLess",3502,0.0509737707781433
"Braddon","Female","ages30to44","postgraduateDegree",167,0.00243078804110506
"Braddon","Female","ages45to59","bachelorDegree",1089,0.015851066926727
"Braddon","Female","ages45to59","gradDipDipCertIIIandIV",3131,0.0455736368664668
"Braddon","Female","ages45to59","highSchoolorCertIorIIorLess",5454,0.0793863351867486
"Braddon","Female","ages45to59","postgraduateDegree",218,0.00317312450874793
"Braddon","Female","ages60plus","bachelorDegree",975,0.01419172658729
"Braddon","Female","ages60plus","gradDipDipCertIIIandIV",1992,0.0289947890891095
"Braddon","Female","ages60plus","highSchoolorCertIorIIorLess",8721,0.12693953596693
"Braddon","Female","ages60plus","postgraduateDegree",124,0.00180489650956304
"Braddon","Male","ages18to29","bachelorDegree",264,0.00384268289132776
"Braddon","Male","ages18to29","gradDipDipCertIIIandIV",2091,0.0304357951733574
"Braddon","Male","ages18to29","highSchoolorCertIorIIorLess",3425,0.0498529882681727
"Braddon","Male","ages18to29","postgraduateDegree",36,0.000524002212453786
"Braddon","Male","ages30to44","bachelorDegree",635,0.00924281680300428
"Braddon","Male","ages30to44","gradDipDipCertIIIandIV",3537,0.0514832173735845
"Braddon","Male","ages30to44","highSchoolorCertIorIIorLess",2914,0.0424150679747314
"Braddon","Male","ages30to44","postgraduateDegree",131,0.00190678582865128
"Braddon","Male","ages45to59","bachelorDegree",644,0.00937381735611773
"Braddon","Male","ages45to59","gradDipDipCertIIIandIV",4261,0.0620214840907106
"Braddon","Male","ages45to59","highSchoolorCertIorIIorLess",4215,0.0613519257081308
"Braddon","Male","ages45to59","postgraduateDegree",163,0.00237256557305464
"Braddon","Male","ages60plus","bachelorDegree",640,0.00931559488806731
"Braddon","Male","ages60plus","gradDipDipCertIIIandIV",4107,0.0597799190707694
"Braddon","Male","ages60plus","highSchoolorCertIorIIorLess",6141,0.0893860440744083
"Braddon","Male","ages60plus","postgraduateDegree",202,0.00294023463654624
"Bradfield","Female","ages18to29","bachelorDegree",3110,0.0286090132190199
"Bradfield","Female","ages18to29","gradDipDipCertIIIandIV",1143,0.0105145022859613
"Bradfield","Female","ages18to29","highSchoolorCertIorIIorLess",4885,0.0449373085449879
"Bradfield","Female","ages18to29","postgraduateDegree",739,0.00679809027937483
"Bradfield","Female","ages30to44","bachelorDegree",7355,0.0676589364070391
"Bradfield","Female","ages30to44","gradDipDipCertIIIandIV",2803,0.025784908055599
"Bradfield","Female","ages30to44","highSchoolorCertIorIIorLess",1827,0.0168066453862217
"Bradfield","Female","ages30to44","postgraduateDegree",3740,0.034404408179786
"Bradfield","Female","ages45to59","bachelorDegree",6204,0.0570708418041157
"Bradfield","Female","ages45to59","gradDipDipCertIIIandIV",4052,0.0372745085413083
"Bradfield","Female","ages45to59","highSchoolorCertIorIIorLess",3098,0.0284986247435768
"Bradfield","Female","ages45to59","postgraduateDegree",2497,0.0229700019317983
"Bradfield","Female","ages60plus","bachelorDegree",3694,0.0339812523572539
"Bradfield","Female","ages60plus","gradDipDipCertIIIandIV",3974,0.0365569834509277
"Bradfield","Female","ages60plus","highSchoolorCertIorIIorLess",6579,0.0605204816617145
"Bradfield","Female","ages60plus","postgraduateDegree",1146,0.0105420994048221
"Bradfield","Male","ages18to29","bachelorDegree",2460,0.0226296374658486
"Bradfield","Male","ages18to29","gradDipDipCertIIIandIV",1281,0.0117839697535577
"Bradfield","Male","ages18to29","highSchoolorCertIorIIorLess",5441,0.0500519745738545
"Bradfield","Male","ages18to29","postgraduateDegree",456,0.00419476206684022
"Bradfield","Male","ages30to44","bachelorDegree",5789,0.0532532403617062
"Bradfield","Male","ages30to44","gradDipDipCertIIIandIV",2657,0.0244418482710405
"Bradfield","Male","ages30to44","highSchoolorCertIorIIorLess",1842,0.0169446309805256
"Bradfield","Male","ages30to44","postgraduateDegree",3538,0.0325462021764928
"Bradfield","Male","ages45to59","bachelorDegree",5642,0.0519009815375275
"Bradfield","Male","ages45to59","gradDipDipCertIIIandIV",3308,0.0304304230638321
"Bradfield","Male","ages45to59","highSchoolorCertIorIIorLess",2158,0.0198515275005289
"Bradfield","Male","ages45to59","postgraduateDegree",3464,0.0318654732445933
"Bradfield","Male","ages60plus","bachelorDegree",4580,0.0421316014608075
"Bradfield","Male","ages60plus","gradDipDipCertIIIandIV",3541,0.0325737992953536
"Bradfield","Male","ages60plus","highSchoolorCertIorIIorLess",3344,0.0307615884901616
"Bradfield","Male","ages60plus","postgraduateDegree",2360,0.0217097335038222
"Brand","Female","ages18to29","bachelorDegree",1481,0.0144214851890081
"Brand","Female","ages18to29","gradDipDipCertIIIandIV",4260,0.0414824624612928
"Brand","Female","ages18to29","highSchoolorCertIorIIorLess",6377,0.0620971040177615
